,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现
8809,DD2017052823172299C2076A6E5EE,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/5/19 13:55,A,已出货未退款,已提现
8811,DD2017052823170299EACACB007B7,E43A6E078A04172,1.5,1.5,小鱼仔,2017/5/19 13:56,A,已出货未退款,已提现
8813,DD201708167493741738023979155,E43A6E078A04172,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/19 13:58,A,已出货未退款,已提现
8814,DD201708167493741520194380189,E43A6E078A04172,3.0,3.0,250ml维他柠檬茶,2017/5/19 13:59,A,已出货未退款,已提现
8819,DD201708167493739648608644728,E43A6E078A04172,4.0,4.0,美汁源果粒橙,2017/5/19 15:00,A,已出货未退款,已提现
8822,DD201708167493738236346367783,E43A6E078A04172,1.8,1.8,32g卫龙亲嘴烧,2017/5/19 15:19,A,已出货未退款,已提现
8827,DD201705281810091340194AB5C6B,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/5/19 15:27,A,已出货未退款,已提现
8832,DD201708167493736062827871469,E43A6E078A04172,7.0,7.0,80g马赛克香蕉片,2017/5/19 15:49,A,已出货未退款,已提现
8833,DD201708167493735444738113252,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017/5/19 15:53,A,已出货未退款,已提现
8841,DD201708167493734885646758841,E43A6E078A04172,4.0,4.0,85g新麦潮北海道吐司,2017/5/19 16:36,A,已出货未退款,已提现
8844,DD2017052815360334246E583889B,E43A6E078A04172,4.0,4.0,阿萨姆煎茶奶绿,2017/5/19 16:49,A,已出货未退款,已提现
8850,DD201708167493734106317801684,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017/5/19 16:52,A,已出货未退款,已提现
8851,DD201708167493118209744344289,E43A6E078A04172,10.0,10.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/5/19 16:53,A,已出货未退款,已提现
8852,DD201708167493118249806454547,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017/5/19 16:54,A,已出货未退款,已提现
8853,DD201708167493974323161540412,E43A6E078A04172,6.0,6.0,红牛,2017/5/19 17:01,A,已出货未退款,已提现
8855,DD201708167493733846830037786,E43A6E078A04172,13.0,13.0,83g汤达人酸辣豚骨拉面,2017/5/19 17:02,A,已出货未退款,已提现
8860,DD201708167493118354950505727,E43A6E078A04172,4.5,4.5,600ml脉动青柠,2017/5/19 17:35,A,已出货未退款,已提现
8870,DD201708167493118430075594607,E43A6E078A04172,4.5,4.5,250ml燕塘甜牛奶,2017/5/19 17:42,A,已出货未退款,已提现
8886,DD20170528151341826C97EBC0657,E43A6E078A04172,2.0,2.0,怡宝纯净水,2017/5/19 18:38,A,已出货未退款,已提现
8901,DD201708167493732831886757611,E43A6E078A04172,2.0,2.0,145ml旺仔牛奶盒装,2017/5/19 19:30,A,已出货未退款,已提现
8902,DD201708167493732789890616589,E43A6E078A04172,3.0,3.0,45g双汇泡面拍挡,2017/5/19 19:39,A,已出货未退款,已提现
8907,DD201708167493974857896368345,E43A6E078A04172,4.0,4.0,营养快线,2017/5/19 19:52,A,已出货未退款,已提现
8929,DD201708167493730249807795034,E43A6E078A04172,3.2,3.2,韩国海牌海苔,2017/5/19 21:15,A,已出货未退款,已提现
8930,DD201708167493730239288608069,E43A6E078A04172,1.8,1.8,32g卫龙亲嘴烧,2017/5/19 21:16,A,已出货未退款,已提现
8939,DD201708167493729727381075957,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/19 21:47,A,已出货未退款,已提现
8944,DD201708167493120089452908948,E43A6E078A04172,6.5,6.5,70g乐事薯片黄瓜味,2017/5/19 22:07,A,已出货未退款,已提现
8966,DD201708167493120940672545386,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017/5/19 23:13,A,已出货未退款,已提现
8980,DD2017081674931219427028126,E43A6E078A04172,2.4,2.4,20g咪咪虾条马来西亚风味,2017/5/20 2:17,A,已出货未退款,已提现
8986,DD201708167493122221347191696,E43A6E078A04172,2.0,2.0,85g新麦潮北海道吐司,2017/5/20 4:39,A,已出货未退款,已提现
8988,DD20170816749312233484832236,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/5/20 7:06,A,已出货未退款,已提现
8993,DD201708167493728713769782946,E43A6E078A04172,4.5,4.5,250ml燕塘红枣牛奶,2017/5/20 10:02,A,已出货未退款,已提现
9000,DD201708167493727278729691392,E43A6E078A04172,4.5,4.5,250ml燕塘甜牛奶,2017/5/20 10:59,A,已出货未退款,已提现
9004,DD201708167493726848018099463,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/20 11:04,A,已出货未退款,已提现
9006,DD201708167493726784413874539,E43A6E078A04172,3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/20 11:19,A,已出货未退款,已提现
9010,DD201708167493726639024567784,E43A6E078A04172,6.0,6.0,330ml伊利畅意乳酸菌原味,2017/5/20 11:50,A,已出货未退款,已提现
9022,DD201708167493975483138978319,E43A6E078A04172,4.0,4.0,尖叫,2017/5/20 13:14,A,已出货未退款,已提现
9026,DD201708167493975536991258323,E43A6E078A04172,3.0,3.0,卫龙大面筋,2017/5/20 13:17,A,已出货未退款,已提现
9034,DD201708167493726077897883285,E43A6E078A04172,4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/5/20 13:50,A,已出货未退款,已提现
9036,DD201708167493726024988480904,E43A6E078A04172,4.5,4.5,600ml脉动青柠,2017/5/20 13:53,A,已出货未退款,已提现
9038,DD201708167493725992764939922,E43A6E078A04172,4.5,4.5,500ml加多宝,2017/5/20 14:02,A,已出货未退款,已提现
9041,DD201708167493725588906874587,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/5/20 14:22,A,已出货未退款,已提现
9046,DD201708167493725411415973157,E43A6E078A04172,3.6,3.6,32g卫龙亲嘴烧,2017/5/20 14:44,A,已出货未退款,已提现
9054,DD201708167493724951674701063,E43A6E078A04172,4.5,4.5,250ml燕塘甜牛奶,2017/5/20 15:02,A,已出货未退款,已提现
9058,DD201708167493724363163084468,E43A6E078A04172,6.0,6.0,107g出前一丁桶面酱香牛肉王,2017/5/20 15:18,A,已出货未退款,已提现
9064,DD201708167493723856098966987,E43A6E078A04172,1.5,1.5,卫龙亲嘴烧红烧牛肉味,2017/5/20 16:12,A,已出货未退款,已提现
9069,DD201708167493723517990227587,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/20 16:47,A,已出货未退款,已提现
9070,DD201708167493723448770121244,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/5/20 16:48,A,已出货未退款,已提现
9073,DD201708167493975824953506837,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/5/20 17:57,A,已出货未退款,已提现
9075,DD20170816749312408168944946,E43A6E078A04172,2.0,2.0,85g新麦潮北海道吐司,2017/5/20 17:58,A,已出货未退款,已提现
9081,DD201708167493723385807321516,E43A6E078A04172,7.5,7.5,30g无穷农场盐_鸡蛋,2017/5/20 18:02,A,已出货未退款,已提现
9082,DD201708167493723340440348582,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/5/20 18:04,A,已出货未退款,已提现
9087,DD201708167493722880727906027,E43A6E078A04172,4.5,4.5,50g上好佳田园薯片番茄味,2017/5/20 18:56,A,已出货未退款,已提现
9096,DD201708167493722390094820845,E43A6E078A04172,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/5/20 20:40,A,已出货未退款,已提现
9099,DD201708167493722347981583615,E43A6E078A04172,3.0,3.0,250ml维他奶巧克力味,2017/5/20 21:30,A,已出货未退款,已提现
9101,DD201708167493722331846182844,E43A6E078A04172,6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/5/20 22:02,A,已出货未退款,已提现
9114,DD201708167493124661220331315,E43A6E078A04172,6.5,6.5,430g泰奇八宝粥,2017/5/20 23:44,A,已出货未退款,已提现
9121,DD201708167493124961582126422,E43A6E078A04172,3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/5/21 0:02,A,已出货未退款,已提现
9124,DD201708167493722206784353076,E43A6E078A04172,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/5/21 0:30,A,已出货未退款,已提现
9146,DD201708167493125944958731437,E43A6E078A04172,6.5,6.5,250ml红牛,2017/5/21 7:47,A,已出货未退款,已提现
9149,DD201708167493369560768322757,E43A6E078A04172,3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/21 7:51,A,已出货未退款,已提现
9150,DD20170720201118914447B17C225,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/5/21 7:51,A,已出货未退款,已提现
9151,DD201708167493126146773740987,E43A6E078A04172,3.0,3.0,600ml可口可乐,2017/5/21 7:52,A,已出货未退款,已提现
9152,DD201708167493126152959968407,E43A6E078A04172,1.8,1.8,32g卫龙亲嘴烧红烧牛肉味,2017/5/21 7:58,A,已出货未退款,已提现
9158,DD2017072020114043B8F51F14900,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/5/21 10:07,A,已出货未退款,已提现
9160,DD201708167493126294887306338,E43A6E078A04172,3.2,3.2,咪咪虾条马来西亚风味,2017/5/21 10:08,A,已出货未退款,已提现
9174,DD20170816749312690951128128,E43A6E078A04172,3.2,3.2,20g咪咪虾条马来西亚风味,2017/5/21 11:56,A,已出货未退款,已提现
9177,DD201708167493976664738353253,E43A6E078A04172,2.5,2.5,伊利纯牛奶,2017/5/21 11:59,A,已出货未退款,已提现
9182,DD201708167493127065125294267,E43A6E078A04172,5.5,5.5,85g统一老坛酸菜牛肉面,2017/5/21 12:08,A,已出货未退款,已提现
9188,DD201708167493127238437637302,E43A6E078A04172,4.5,4.5,180ml雀巢咖啡罐装,2017/5/21 12:25,A,已出货未退款,已提现
9195,DD20170816749312742374707891,E43A6E078A04172,4.5,4.5,52g旺旺仙贝,2017/5/21 12:29,A,已出货未退款,已提现
9197,DD201708167493127529080906525,E43A6E078A04172,9.0,9.0,13g无穷烤鸡小腿蜂蜜味,2017/5/21 13:04,A,已出货未退款,已提现
9212,DD201708167493721148372165983,E43A6E078A04172,4.5,4.5,40g乐事薯片黄瓜味,2017/5/21 15:47,A,已出货未退款,已提现
9219,DD201708167493128207416767259,E43A6E078A04172,3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/5/21 16:39,A,已出货未退款,已提现
9225,DD201708167493720666874220073,E43A6E078A04172,4.5,4.5,50g上好佳日式鱼果,2017/5/21 17:14,A,已出货未退款,已提现
9227,DD201708167493720572225013747,E43A6E078A04172,7.0,7.0,40g卫龙点心面黑椒牛排味,2017/5/21 17:19,A,已出货未退款,已提现
9246,DD201708167493128835130516165,E43A6E078A04172,6.0,6.0,86g合味道海鲜风味,2017/5/21 17:44,A,已出货未退款,已提现
9247,DD201708167493128844247828558,E43A6E078A04172,4.5,4.5,250ml燕塘红枣牛奶,2017/5/21 17:48,A,已出货未退款,已提现
9248,DD201708167493128845452937678,E43A6E078A04172,4.5,4.5,40g乐事美国经典原味,2017/5/21 17:49,A,已出货未退款,已提现
9262,DD201708167493128918817067919,E43A6E078A04172,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/21 18:27,A,已出货未退款,已提现
9266,DD201708167493720154456107632,E43A6E078A04172,2.4,2.4,20g咪咪虾条马来西亚风味,2017/5/21 19:14,A,已出货未退款,已提现
9273,DD201708167493129356995463631,E43A6E078A04172,6.0,6.0,370g泰奇八宝粥,2017/5/21 20:16,A,已出货未退款,已提现
9274,DD201708167493129358941974806,E43A6E078A04172,4.5,4.5,250ml燕塘红枣牛奶,2017/5/21 20:22,A,已出货未退款,已提现
9275,DD201708167493129483876077897,E43A6E078A04172,4.5,4.5,40g乐事美国经典原味,2017/5/21 20:31,A,已出货未退款,已提现
9277,DD201708167493129539511921573,E43A6E078A04172,5.5,5.5,统一阿萨姆奶茶,2017/5/21 20:38,A,已出货未退款,已提现
9279,DD201708167493129591508502702,E43A6E078A04172,6.5,6.5,91g徐福记凤梨酥,2017/5/21 20:43,A,已出货未退款,已提现
9294,DD201708167493130393086397418,E43A6E078A04172,3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/5/21 22:17,A,已出货未退款,已提现
9297,DD201708167493130473916707813,E43A6E078A04172,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/21 22:41,A,已出货未退款,已提现
9304,DD201708167493130654024456929,E43A6E078A04172,24.0,24.0,450ml美汁源果粒橙,2017/5/21 23:46,A,已出货未退款,已提现
9317,DD201708167493131335286667426,E43A6E078A04172,5.0,5.0,48g好丽友薯愿香烤原味,2017/5/22 2:33,A,已出货未退款,已提现
9322,DD201708167493978456569302575,E43A6E078A04172,3.0,3.0,茉莉蜜茶,2017/5/22 6:26,A,已出货未退款,已提现
9332,DD201708167493978562466380612,E43A6E078A04172,4.0,4.0,王老吉（500ml）,2017/5/22 7:47,A,已出货未退款,已提现
9337,DD201708167493131621093391895,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/22 8:40,A,已出货未退款,已提现
9340,DD201708167493131744308309426,E43A6E078A04172,9.0,9.0,50g双层百力滋奶咖味,2017/5/22 8:48,A,已出货未退款,已提现
9354,DD20170816749313196823242116,E43A6E078A04172,3.6,3.6,32g卫龙亲嘴烧,2017/5/22 9:53,A,已出货未退款,已提现
9372,DD201708167493132274404881142,E43A6E078A04172,2.5,2.5,无穷农场盐_鸡蛋,2017/5/22 11:55,A,已出货未退款,已提现
9381,DD201708167493132476211207685,E43A6E078A04172,5.5,5.5,500ML宝矿力,2017/5/22 12:26,A,已出货未退款,已提现
9385,DD201708167493132476695543121,E43A6E078A04172,4.5,4.5,250ml燕塘原味酸奶,2017/5/22 12:31,A,已出货未退款,已提现
9386,DD201708167493132507796409304,E43A6E078A04172,4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/5/22 12:33,A,已出货未退款,已提现
9393,DD201708167493132816478009188,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/22 13:34,A,已出货未退款,已提现
9395,DD20170816749313282446538455,E43A6E078A04172,3.0,3.0,250ml维他奶巧克力味,2017/5/22 13:36,A,已出货未退款,已提现
9396,DD201708167493978887049466203,E43A6E078A04172,6.0,6.0,红牛,2017/5/22 13:56,A,已出货未退款,已提现
9402,DD201708167493719158061801818,E43A6E078A04172,4.5,4.5,40g乐事美国经典原味,2017/5/22 14:24,A,已出货未退款,已提现
9405,DD201708167493132879736556444,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/5/22 14:28,A,已出货未退款,已提现
9409,DD201708167493132989823372562,E43A6E078A04172,1.6,1.6,20g咪咪虾条马来西亚风味,2017/5/22 15:28,A,已出货未退款,已提现
9415,DD201708167493133345535098908,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/22 16:29,A,已出货未退款,已提现
9422,DD20170816749313347002821786,E43A6E078A04172,2.5,2.5,无穷农场盐_鸡蛋,2017/5/22 16:52,A,已出货未退款,已提现
9430,DD201708167493133621717531332,E43A6E078A04172,1.6,1.6,2g韩国海牌海苔,2017/5/22 17:08,A,已出货未退款,已提现
9431,DD201708167493133667727570145,E43A6E078A04172,4.5,4.5,250ml燕塘甜牛奶,2017/5/22 17:09,A,已出货未退款,已提现
9437,DD201708167493133787732481275,E43A6E078A04172,4.5,4.5,78g卫龙亲嘴语辣条,2017/5/22 17:14,A,已出货未退款,已提现
9438,DD201708167493979038891162118,E43A6E078A04172,4.0,4.0,营养快线,2017/5/22 17:35,A,已出货未退款,已提现
9440,DD20170816749313381873738505,E43A6E078A04172,4.5,4.5,250ml燕塘红枣牛奶,2017/5/22 17:36,A,已出货未退款,已提现
9455,DD201708167493134121098110689,E43A6E078A04172,3.0,3.0,12g劲仔小鱼麻辣味,2017/5/22 17:50,A,已出货未退款,已提现
9462,DD201707202132331617083BB4505,E43A6E078A04172,3.0,3.0,统一绿茶,2017/5/22 17:54,A,已出货未退款,已提现
9466,DD201708167493134341952028263,E43A6E078A04172,6.5,6.5,70g乐事薯片原味,2017/5/22 18:06,A,已出货未退款,已提现
9473,DD20170816749313449381578465,E43A6E078A04172,3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/5/22 18:30,A,已出货未退款,已提现
9479,DD201708167493134584534344399,E43A6E078A04172,8.0,8.0,450ml美汁源果粒橙,2017/5/22 19:03,A,已出货未退款,已提现
9491,DD201708167493718215959840918,E43A6E078A04172,3.0,3.0,250ml维他柠檬茶,2017/5/22 20:23,A,已出货未退款,已提现
9494,DD201708167493134803910964788,E43A6E078A04172,4.0,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/22 20:39,A,已出货未退款,已提现
9498,DD201708167493134895020601122,E43A6E078A04172,4.0,4.0,150g健能酸奶原味,2017/5/22 21:14,A,已出货未退款,已提现
9507,DD20170720213717904A143E258AE,E43A6E078A04172,3.0,3.0,熊字饼,2017/5/22 21:58,A,已出货未退款,已提现
9512,DD201708167493135416453387786,E43A6E078A04172,39.6,39.6,180g统一满汉全席台式半筋半肉牛肉面,2017/5/22 22:19,A,已出货未退款,已提现
9515,DD201708167493135562552867693,E43A6E078A04172,3.0,3.0,250ml维他奶巧克力味,2017/5/22 22:34,A,已出货未退款,已提现
9525,DD201708167493136078695271432,E43A6E078A04172,7.5,7.5,145ml旺仔牛奶盒装,2017/5/22 23:08,A,已出货未退款,已提现
9526,DD201708167493136104839091815,E43A6E078A04172,3.0,3.0,250ml维他原味豆奶,2017/5/22 23:09,A,已出货未退款,已提现
9536,DD201708167493136360903120778,E43A6E078A04172,2.5,2.5,250ml王老吉盒装,2017/5/23 0:03,A,已出货未退款,已提现
9539,DD20170720213917407E9FFB68606,E43A6E078A04172,2.5,2.5,伊利优酸乳,2017/5/23 0:35,A,已出货未退款,已提现
9547,DD201708167493136632654659958,E43A6E078A04172,5.0,5.0,250ml王老吉盒装,2017/5/23 6:00,A,已出货未退款,已提现
9554,DD201708167493136918316189582,E43A6E078A04172,7.0,7.0,145g果王迷你山楂包装,2017/5/23 7:42,A,已出货未退款,已提现
9558,DD201708167493136959715547398,E43A6E078A04172,4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/5/23 7:52,A,已出货未退款,已提现
9561,DD201708167493137051674121136,E43A6E078A04172,3.5,3.5,600ml可口可乐,2017/5/23 8:00,A,已出货未退款,已提现
9565,DD201708167493137244505726759,E43A6E078A04172,3.5,3.5,70g乖媳妇野山泡椒凤爪,2017/5/23 9:04,A,已出货未退款,已提现
9570,DD201708167493137416163256842,E43A6E078A04172,6.5,6.5,70g乐事薯片（黄瓜味）,2017/5/23 10:07,A,已出货未退款,已提现
9584,DD201708167493716122544429338,E43A6E078A04172,8.0,8.0,80g四洲粟一烧烧烤味,2017/5/23 11:31,A,已出货未退款,已提现
9594,DD201708167493980324698382874,E43A6E078A04172,6.0,6.0,红牛,2017/5/23 12:06,A,已出货未退款,已提现
9603,DD201705280748476241524F8F65D,E43A6E078A04172,3.5,3.5,东鹏特饮,2017/5/23 12:17,A,已出货未退款,已提现
9615,DD201708167493715556975035633,E43A6E078A04172,8.0,8.0,160g盼盼手撕面包,2017/5/23 12:47,A,已出货未退款,已提现
9621,DD201708167493139231228153957,E43A6E078A04172,3.0,3.0,85g新麦潮手撕面包（提子味）,2017/5/23 13:26,A,已出货未退款,已提现
9627,DD201708167493139458045725414,E43A6E078A04172,6.0,6.0,250ml维他柠檬茶,2017/5/23 13:31,A,已出货未退款,已提现
9631,DD201708167493139580101699239,E43A6E078A04172,4.5,4.5,50g上好佳田园薯片番茄味,2017/5/23 13:58,A,已出货未退款,已提现
9634,DD201708167493715399403759654,E43A6E078A04172,4.5,4.5,52g旺旺仙贝,2017/5/23 14:05,A,已出货未退款,已提现
9647,DD201708167493140194394768171,E43A6E078A04172,2.5,2.5,250ml王老吉盒装,2017/5/23 14:40,A,已出货未退款,已提现
9656,DD201708167493714934196144054,E43A6E078A04172,5.0,5.0,85g统一老坛酸菜牛肉面,2017/5/23 15:39,A,已出货未退款,已提现
9665,DD20170816749314040455578516,E43A6E078A04172,1.5,1.5,40g双汇玉米热狗肠,2017/5/23 15:58,A,已出货未退款,已提现
9672,DD201708167493140428408877591,E43A6E078A04172,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017/5/23 16:20,A,已出货未退款,已提现
9673,DD201708167493714676023761151,E43A6E078A04172,2.5,2.5,30g无穷农场盐_鸡蛋,2017/5/23 16:23,A,已出货未退款,已提现
9690,DD201708167493140824823393951,E43A6E078A04172,4.5,4.5,250ml燕塘红枣牛奶,2017/5/23 17:35,A,已出货未退款,已提现
9694,DD20170816749398103272401777,E43A6E078A04172,5.0,5.0,椰树牌椰汁,2017/5/23 17:37,A,已出货未退款,已提现
9704,DD201708167493140900301655853,E43A6E078A04172,4.5,4.5,40g上好佳日式鱼果,2017/5/23 17:55,A,已出货未退款,已提现
